image_path,merchant,ds,location,y,items,category,text,year,month,day,weekday,hour
F:\ai\ocr_recognition\dataset\train\images\zh_898.jpg,长葛市新华乐福商贸有限公司 乐福购物广场欢迎您！ 款机：06- 数量 金额 商品/单价 #五香变蛋2000220000116 0.65 10 6.50 -2022/03/20 12:03:46 优惠： 0.00 总计： 6.50 实收： 0.00 找零： 0.00 商品数： 10 付款方式： 购物券： 5.00 支付宝： 1.50 谢谢惠顾！钱物请当面点清！请妥善 保管本票,2020-03-22 12:03:00,,6.5,数量 金额 商品/单价 #五香变蛋2000220000116; /03/20 12:03:46 优惠：; 实收：; 商品数： 10 付款方式： 购物券：,购物,长葛市新华乐福商贸有限公司 乐福购物广场欢迎您！ 款机：06- 数量 金额 商品/单价 #五香变蛋2000220000116 0.65 10 6.50 -2022/03/20 12:03:46 优惠： 0.00 总计： 6.50 实收： 0.00 找零： 0.00 商品数： 10 付款方式： 购物券： 5.00 支付宝： 1.50 谢谢惠顾！钱物请当面点清！请妥善 保管本票,2020,3,22,6,12
F:\ai\ocr_recognition\dataset\train\images\zh_948.jpg,此票重新打印（S）！！ 欢迎光临连锁001店 流水编号 106723881 2022-03-04 13:50:07106 1029 单价数量 小计 品名 立白除菌洗衣粉 29.9 6920174765120 29.9*1.0 立白除菌去清洗衣液 19.90 6920174767513 19.90*1.0 49.80 销售总额 2.00 商品数量 49.80 付款：支票 150****7725 会员手机号 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票,2004-03-22 13:50:00,,2.0,店 流水编号 106723881 2022-03-04 13:50:07106 1029 单价数量 小计 品名 立白除菌洗衣粉 29.9 6920174765120 29.9*1.0 立白除菌去清洗衣液; 商品数量,购物,此票重新打印（S）！！ 欢迎光临连锁001店 流水编号 106723881 2022-03-04 13:50:07106 1029 单价数量 小计 品名 立白除菌洗衣粉 29.9 6920174765120 29.9*1.0 立白除菌去清洗衣液 19.90 6920174767513 19.90*1.0 49.80 销售总额 2.00 商品数量 49.80 付款：支票 150****7725 会员手机号 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票,2004,3,22,0,13
F:\ai\ocr_recognition\dataset\train\images\zh_953.jpg,欢迎光临连锁001店 购物中心 107693478 流水编号 2022-03-20 14:45:33107 1028 单价×数量小计 品名 良鸿背心5连卷垃圾袋 9.9 6970485154151 9.9*1.0 9.90 销售总额 1.00 商品数量 9.90 付款：支票 0.00 找零金额 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票,2020-03-22 14:45:00,,1.0,店 购物中心 107693478 流水编号 2022-03-20 14:45:33107 1028 单价×数量小计 品名 良鸿背心5连卷垃圾袋 9.9 6970485154151 9.9*1.0; 商品数量,购物,欢迎光临连锁001店 购物中心 107693478 流水编号 2022-03-20 14:45:33107 1028 单价×数量小计 品名 良鸿背心5连卷垃圾袋 9.9 6970485154151 9.9*1.0 9.90 销售总额 1.00 商品数量 9.90 付款：支票 0.00 找零金额 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票,2020,3,22,6,14
F:\ai\ocr_recognition\dataset\train\images\zh_956.jpg,欢迎光临连锁001店 流水编号 105613799 2022-03-07 12:12:20105 1028 品名 单价×数量 小计 好爸爸亲肤洗衣粉 6920174742411 19.90*6.0119.4 销售总额 119.40 商品数量 6.00 付款：支票 119.40 0.00 找零金额 会员手机号 158****6101 257.98 原有积分 11.94 本次积分 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2007-03-22 12:12:00,,119.4,店 流水编号 105613799 2022-03-07 12:12:20105 1028 品名 单价×数量 小计 好爸爸亲肤洗衣粉 6920174742411; 销售总额; 付款：支票; 找零金额 会员手机号 158****6101,购物,欢迎光临连锁001店 流水编号 105613799 2022-03-07 12:12:20105 1028 品名 单价×数量 小计 好爸爸亲肤洗衣粉 6920174742411 19.90*6.0119.4 销售总额 119.40 商品数量 6.00 付款：支票 119.40 0.00 找零金额 会员手机号 158****6101 257.98 原有积分 11.94 本次积分 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2007,3,22,3,12
F:\ai\ocr_recognition\dataset\train\images\zh_958.jpg,"此票重斯打田（5） 欢迎光临连锁301店 流求勇号 2022-03-06 13:49:49 106 106725122 1029 品书 单价数量小什 39.9 立自笔护皂粉 12.9 9.9 股转白墙 29034240064067.160.094 6923476102426 8.641.J B.6 B.6 统一青梅绿技 59253037214042.01. 2.0 统一青海绿找 G9253037214042.01.2.0 倍加清买三一特惠装牙刷 6'6 麦可赞山三榴连饼 散装香大下笛小米 双白期权特 6938849500310 3.9*1.3 3.9 卫样未加碘绿色精纯击 6972850010425 1.3*1.3 1.8 卫样未加碘绿色精纯盐 69228500104251.81. 1.8 卫群未加碘色精纯法 69228500104251.8*1.3 1.8 统一青梅绿技 69253037214042.0*1. 2.0 太太乐鸡精调味料 6922130101485 11.0*1.0 11.0 海天上亭虾油 6902265360018 6.941.6.9 皮皮狗乳牙立牙膏草荷香型 6939983050280 7.5*1.0 7.5 中华大蒜 29009180030027.96*0.377 西红柿 2900716012503 9.961.255 12.5 荷兰上豆 29008120091003.36*2.70 9.1 豫鼎源华头粉 6921099801757 4.0*1.0 4.0 豫鼎源芋头粉 6921099801757 4.0*1.0 4.0 川粉 69700532600173.98*1.0 3.98 川4分 69700532600173.98*1.03.98 三全猪肉大馅饼 6908791503837 12.9*1.012.9 三全香辣鸡肉馅饼 6908791900209 10.91.010.9 元公害黄豆年 29045390019043.18*0.597 1.9 好侍百梦多原味咖喱调料* 6936749501109 10.9*1.0 10.9 泡椒 29006930038087.96*0.477 3.8 华慧民琶腿 2907716011109 11.96*0,923 11.1 皮皮狗乳牙宝牙画草带香型 6939983050280 7.5*1.0 7.5 无公害绿豆 29044300025052.58*0.969 2.5 大习购物袋 3 0.3*1.0 0.3 中子购物袋 2 0.2*1.0 0.2 销售总额 284.00 商品数量 38.00 付款：现金 284.00 会员手机号 137****8517 优惠总额 0.90 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票",2006-03-22 13:49:00,,284.0,"） 欢迎光临连锁301店 流求勇号 2022-03-06 13:49:49 106 106725122 1029 品书 单价数量小什 39.9 立自笔护皂粉 12.9 9.9 股转白墙; 6923476102426; J B.6 B.6 统一青梅绿技; 2.0 统一青海绿找 G; 倍加清买三一特惠装牙刷 6'6 麦可赞山三榴连饼 散装香大下笛小米 双白期权特 6938849500310 3.9*1.3 3.9 卫样未加碘绿色精纯击 6972850010425 1.3*1.3 1.8 卫样未加碘绿色精纯盐; 1.8 卫群未加碘色精纯法 69228500104251.8*1.3 1.8 统一青梅绿技 69253037214042.0*1. 2.0 太太乐鸡精调味料 6922130101485 11.0*1.0 11.0 海天上亭虾油 6902265360018; 皮皮狗乳牙立牙膏草荷香型 6939983050280 7.5*1.0 7.5 中华大蒜; 西红柿 2900716012503; 12.5 荷兰上豆; 9.1 豫鼎源华头粉 6921099801757 4.0*1.0 4.0 豫鼎源芋头粉 6921099801757 4.0*1.0 4.0 川粉; 三全猪肉大馅饼 6908791503837 12.9*; 三全香辣鸡肉馅饼 6908791900209; 元公害黄豆年; 1.9 好侍百梦多原味咖喱调料* 6936749501109 10.9*1.0 10.9 泡椒; 3.8 华慧民琶腿 2907716011109; ,923 11.1 皮皮狗乳牙宝牙画草带香型 6939983050280 7.5*1.0 7.5 无公害绿豆; 2.5 大习购物袋 3 0.3*1.0 0.3 中子购物袋 2 0.2*1.0 0.2 销售总额; 付款：现金; ****8517 优惠总额",购物,"此票重斯打田（5） 欢迎光临连锁301店 流求勇号 2022-03-06 13:49:49 106 106725122 1029 品书 单价数量小什 39.9 立自笔护皂粉 12.9 9.9 股转白墙 29034240064067.160.094 6923476102426 8.641.J B.6 B.6 统一青梅绿技 59253037214042.01. 2.0 统一青海绿找 G9253037214042.01.2.0 倍加清买三一特惠装牙刷 6'6 麦可赞山三榴连饼 散装香大下笛小米 双白期权特 6938849500310 3.9*1.3 3.9 卫样未加碘绿色精纯击 6972850010425 1.3*1.3 1.8 卫样未加碘绿色精纯盐 69228500104251.81. 1.8 卫群未加碘色精纯法 69228500104251.8*1.3 1.8 统一青梅绿技 69253037214042.0*1. 2.0 太太乐鸡精调味料 6922130101485 11.0*1.0 11.0 海天上亭虾油 6902265360018 6.941.6.9 皮皮狗乳牙立牙膏草荷香型 6939983050280 7.5*1.0 7.5 中华大蒜 29009180030027.96*0.377 西红柿 2900716012503 9.961.255 12.5 荷兰上豆 29008120091003.36*2.70 9.1 豫鼎源华头粉 6921099801757 4.0*1.0 4.0 豫鼎源芋头粉 6921099801757 4.0*1.0 4.0 川粉 69700532600173.98*1.0 3.98 川4分 69700532600173.98*1.03.98 三全猪肉大馅饼 6908791503837 12.9*1.012.9 三全香辣鸡肉馅饼 6908791900209 10.91.010.9 元公害黄豆年 29045390019043.18*0.597 1.9 好侍百梦多原味咖喱调料* 6936749501109 10.9*1.0 10.9 泡椒 29006930038087.96*0.477 3.8 华慧民琶腿 2907716011109 11.96*0,923 11.1 皮皮狗乳牙宝牙画草带香型 6939983050280 7.5*1.0 7.5 无公害绿豆 29044300025052.58*0.969 2.5 大习购物袋 3 0.3*1.0 0.3 中子购物袋 2 0.2*1.0 0.2 销售总额 284.00 商品数量 38.00 付款：现金 284.00 会员手机号 137****8517 优惠总额 0.90 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票",2006,3,22,2,13
F:\ai\ocr_recognition\dataset\train\images\zh_960.jpg,欢迎光临连锁001店 购物中心 流水编号 108629988 2022-03-22 12:45:56108 1012 品名 单价×数量 小计 带叶沃柑 2905436013403 3.98*3.367 13.4 普通鸡蛋 2905311017403 7.96*2.186 17.40 双汇带皮里脊 2901102021741 19.8*1.098 821.74 销售总额 52.54 商品数量 3.00 付款：支票 52.54 找零金额 0.00 会员手机号 155****7876 原有积分 4198.67 本次积分 5.25 优惠总额 0.00 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2022-03-22 12:45:00,,52.54,店 购物中心 流水编号 108629988 2022-03-22 12:45:56108 1012 品名 单价×数量 小计 带叶沃柑 2905436013403; 13.4 普通鸡蛋 2905311017403; 19.8*; 商品数量; 找零金额; ****7876 原有积分; 优惠总额,购物,欢迎光临连锁001店 购物中心 流水编号 108629988 2022-03-22 12:45:56108 1012 品名 单价×数量 小计 带叶沃柑 2905436013403 3.98*3.367 13.4 普通鸡蛋 2905311017403 7.96*2.186 17.40 双汇带皮里脊 2901102021741 19.8*1.098 821.74 销售总额 52.54 商品数量 3.00 付款：支票 52.54 找零金额 0.00 会员手机号 155****7876 原有积分 4198.67 本次积分 5.25 优惠总额 0.00 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2022,3,22,1,12
F:\ai\ocr_recognition\dataset\train\images\zh_962.jpg,欢迎光临连锁001店 购物中心 106730905 流水编号 2022-03-20 16:46:52106 1012 品名 单价×数量 小计 特价甜面包4 2906711005007 11.96*0.418 5.0 销售总额 5.00 商品数量 1.00 付款：现金 100.00 95.00 找零金额 会员手机号 133****4821 原有积分 288.41 本次积分 1.00 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票,2020-03-22 16:46:00,,5.0,店 购物中心 106730905 流水编号 2022-03-20 16:46:52106 1012 品名 单价×数量 小计 特价甜面包4 2906711005007; 5.0 销售总额; 付款：现金; 找零金额 会员手机号 133****4821 原有积分,购物,欢迎光临连锁001店 购物中心 106730905 流水编号 2022-03-20 16:46:52106 1012 品名 单价×数量 小计 特价甜面包4 2906711005007 11.96*0.418 5.0 销售总额 5.00 商品数量 1.00 付款：现金 100.00 95.00 找零金额 会员手机号 133****4821 原有积分 288.41 本次积分 1.00 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票,2020,3,22,6,16
F:\ai\ocr_recognition\dataset\train\images\zh_963.jpg,欢迎光临连锁001店 购物中心 105618453 流水编号 2022-03-20 11:26:37105 1014 品名 单价×数量 小计 面条 2905936001405 3.76*0.372 1.4 青皮尖椒 2905564003406 13.96*0.244 3.4 陈家卤水豆腐 2905825001523 3.96*0.384 1.52 销售总额 6.32 商品数量 3.00 付款：支票 6.32 找零金额 0.00 会员手机号 159****3755 312.22 原有积分 本次积分 1.26 优惠总额 0.01 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2020-03-22 11:26:00,,6.32,店 购物中心 105618453 流水编号 2022-03-20 11:26:37105 1014 品名 单价×数量 小计 面条 2905936001405; 1.4 青皮尖椒 2905564003406; 3.4 陈家卤水豆腐 2905825001523; 商品数量; 找零金额; ****3755; 优惠总额,购物,欢迎光临连锁001店 购物中心 105618453 流水编号 2022-03-20 11:26:37105 1014 品名 单价×数量 小计 面条 2905936001405 3.76*0.372 1.4 青皮尖椒 2905564003406 13.96*0.244 3.4 陈家卤水豆腐 2905825001523 3.96*0.384 1.52 销售总额 6.32 商品数量 3.00 付款：支票 6.32 找零金额 0.00 会员手机号 159****3755 312.22 原有积分 本次积分 1.26 优惠总额 0.01 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2020,3,22,6,11
F:\ai\ocr_recognition\dataset\train\images\zh_964.jpg,欢迎光临连锁001店 流水编号 105618517 2022-03-20 12:30:28105 1014 品名 单价×数量小计 喜之郎果粒爽水蜜桃味 6926475204412 3.2*1.0 3.2 销售总额 3.20 商品数量 1.00 付款：支票 3.20 找零金额 0.00 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2020-03-22 12:30:00,,3.2,店 流水编号 105618517 2022-03-20 12:30:28105 1014 品名 单价×数量小计 喜之郎果粒爽水蜜桃味 6926475204412 3.2*1.0 3.2 销售总额; 付款：支票,购物,欢迎光临连锁001店 流水编号 105618517 2022-03-20 12:30:28105 1014 品名 单价×数量小计 喜之郎果粒爽水蜜桃味 6926475204412 3.2*1.0 3.2 销售总额 3.20 商品数量 1.00 付款：支票 3.20 找零金额 0.00 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2020,3,22,6,12
F:\ai\ocr_recognition\dataset\train\images\zh_965.jpg,欢迎光临连锁001店 流水编号 107680972 2022-02-16 17:16:11107 1023 品名 单价×数量 小计 杂粮馒头： 29077820010041.0*1.0 1.0 圆馒头1 2907781002002 0.5*4.0 2.0 散装五香花生米 2903480007706 25.6*0.30 7.7 面点房菜馍 2907913003006 3.0*1.0 3.0 销售总额 13.70 商品数量 7.00 付款：现金 13.70 找零金额 0.00 会员手机号 138****6355 原有积分 4485.71 本次积分 2.74 优惠总额 0.01 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2016-02-22 17:16:00,,13.7,店 流水编号 107680972 2022-02-16 17:16:11107 1023 品名 单价×数量 小计 杂粮馒头： 29077820010041.0*1.0 1.0 圆馒头1 2907781002002 0.5*4.0 2.0 散装五香花生米 2903480007706 25.6*; 面点房菜馍 2907913003006 3.0*1.0 3.0 销售总额; 付款：现金; 会员手机号 138****6355 原有积分; 优惠总额,购物,欢迎光临连锁001店 流水编号 107680972 2022-02-16 17:16:11107 1023 品名 单价×数量 小计 杂粮馒头： 29077820010041.0*1.0 1.0 圆馒头1 2907781002002 0.5*4.0 2.0 散装五香花生米 2903480007706 25.6*0.30 7.7 面点房菜馍 2907913003006 3.0*1.0 3.0 销售总额 13.70 商品数量 7.00 付款：现金 13.70 找零金额 0.00 会员手机号 138****6355 原有积分 4485.71 本次积分 2.74 优惠总额 0.01 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2016,2,22,0,17
F:\ai\ocr_recognition\dataset\train\images\zh_966.jpg,欢迎光临连锁001店 流水编号 105613803 2022-03-07 12:19:17105 1028 品名 单价×数量小计 百美柔卷纸 6972234830071 19.90*1.0 19.90 百美柔卷纸 6972234830071 19.90*1.0 19.90 销售总额 39.80 商品数量 2.00 付款：支票 39.80 找零金额 0.00 会员手机号 158****6101 原有积分 269.92 本次积分 3.98 二 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2007-03-22 12:19:00,,39.8,店 流水编号 105613803 2022-03-07 12:19:17105 1028 品名 单价×数量小计 百美柔卷纸 6972234830071; 商品数量; 找零金额; ****6101 原有积分,购物,欢迎光临连锁001店 流水编号 105613803 2022-03-07 12:19:17105 1028 品名 单价×数量小计 百美柔卷纸 6972234830071 19.90*1.0 19.90 百美柔卷纸 6972234830071 19.90*1.0 19.90 销售总额 39.80 商品数量 2.00 付款：支票 39.80 找零金额 0.00 会员手机号 158****6101 原有积分 269.92 本次积分 3.98 二 购物新大新舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2007,3,22,3,12
F:\ai\ocr_recognition\dataset\train\images\zh_968.jpg,欢迎光临连锁001店 购物中心 105618982 流水编号 2022-03-21 12:08:56105 1023 品名 单价×数量小计 伊利纯牛奶 10.0 6907992103952 2.0*5.0 面点房汉堡 3.0 2907912003007 3.0*1.0 黄玉米 2.5 2906003002509 2.5*1.0 欧风餐包 8.0 2907110008002 8.8*0.90 23.50 销售总额 7.91 商品数量 23.50 付款：支票 0.00 找零金额 155****3979 会员手机号 4371.54 原有积分 2.35 本次积分 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2021-03-22 12:08:00,,7.91,店 购物中心 105618982 流水编号 2022-03-21 12:08:56105 1023 品名 单价×数量小计 伊利纯牛奶 10.0 6907992103952 2.0*5.0 面点房汉堡 3.0 2907912003007 3.0*1.0 黄玉米 2.5 2906003002509 2.5*1.0 欧风餐包 8.0 2907110008002 8.8*; 销售总额; 付款：支票; ****3979 会员手机号,购物,欢迎光临连锁001店 购物中心 105618982 流水编号 2022-03-21 12:08:56105 1023 品名 单价×数量小计 伊利纯牛奶 10.0 6907992103952 2.0*5.0 面点房汉堡 3.0 2907912003007 3.0*1.0 黄玉米 2.5 2906003002509 2.5*1.0 欧风餐包 8.0 2907110008002 8.8*0.90 23.50 销售总额 7.91 商品数量 23.50 付款：支票 0.00 找零金额 155****3979 会员手机号 4371.54 原有积分 2.35 本次积分 购物新大新 舒心更放心！ 友情提示：请您凭小票至服务台开具 发票，,2021,3,22,0,12
