image_path,text,category
F:\ai\ocr_recognition\dataset\train\images\zh_917.jpg,欢迎光临 门店编号：00002 收银机：00002 流水号：00142 收银员：00015 商品名称 数量 单价 金额 6909409040898上好佳田园薯片烤肉 2 6.0012.00 3.503.50 6920189003767 大豫竹香辣牛肉面 等” 1.002.00 6909409040775 上好佳田园薯片番茄 3.503.50 6924743924161乐事黄瓜味1359 1 10.8010.80 6921482334145旺旺泡芙牛奶味 1.00 1.00 6935041525066旺仔原味小馒头 2 1.002.00 6936003512414旺仔牛奶糖原味 1 1.001.00 6921482334138旺旺泡英巧克力味 1.001.00 6923450603550 彩虹原果莓味45g 4.004.00 8077345478384伊利老酸奶原味 12.9012.90 6926475201008 200g果肉果冻黄桃+ 3.803.80 6926475203392200g果肉果冻蜜桔味 3.803.80 6937962103200 康师傅五连包红烧牛 12.5012.50 690166800244047g巧心结提拉米苏 6.506.50 应收：80.30 件数：18 实收：80.30 找零：0.00 收银方式： 微信：80.30 欢迎您下次光临 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_918.jpg,天意家家惠超市（南街店） 欢迎光临 门店编号：00002 流水号：00325 收银机：00001 收银员：00015 交易时间：2022-03-2918：44:20 商品名称 数量 单价金额 6934350402365 黑猫子脏脏包 19.909.90 2200045.金针菇， 0.4777.963.80 6947769900766好运多夹馍酱（香辣 2 9.80 19.60 2200400.千层榴莲饼 12.80 12.80 2201164. 馒头 1 2.00 2.00 2201164，馒头 1 2.00 2.00 2200055. 蒜黄 0.14211.96 1.70 2200050.西葫芦 0.6295.56 3.50 2200004. 螺丝椒 0.35618.56 6.60 3购物袋-大号 0.40 0.40 2201167.黑米窝窝头 2.00 2.00 2200629.豆腐丝 2.50 2.50 2200038.非菜 0.2296.56 2200011.紫圆茄子 1.50 0.4348.76 3.80 6902890022183 双汇王中王 9.90 应收：82.00 件数：16 实收：82.00 找零：0.00 收银方式： 微信：82.00 欢迎您下次光临 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_919.jpg,天自家家惠超市（南街店） 欢！光临 门编号：00002 流水号：00166 收机：0005 收银员：00017 间：2022-03-2812:45:59 商名称 数日 单价 金回 63：1665091254鼎牛原味园周CD杯4 1 15.9015.90 631865907166居家净清洁耳-122 1 2.902.90 6106621298汇江源推走零食 B.50 9.50 9.50 691912353701份3009软面包（香 10.5010.50 63‘462201858牛肉胡萝卜风味香场 22（）381，水果拼盘 693644231151未来星妙点点营养果 12.012.00 69！367137769爱乡亲小面包 2 31]物袋-大号 0.400.80 2 63215377246水多香米饼 10.8010.80 632912353695眙盼300g软面包（香 10.5010.50 1 22）398.沃柑 1.3059.9613.00 691665031774紫牛大果检芦芸+黄 008008 1 693450676219彩虹糖编弹空气软塘 10.0010.00 1 691218100323麦克佬香辣烤脖429 2.002.00 69158231524郭辣妈串烧520 3.903.90 693775931994亲鲜果史150g荔枝 2.502.50 691274204739鑫翌奥特手抛飞机 5.505.50 件数：21 应159.00 找零：0.00 实！！：159.00 收方式： 微11：159.00 1 欢！您下次光临 凭：小票7日内索取发票 商编号：1614407057 终编号：00005 系眼踪号：25202203281245530078 B7 交结果：支付成功 交日期：2022-03-28 交时间：12:45:57 检参专号：42000013912C22032850 55'4542 实支付金额：159.00 本消费金额：159.00 渠商名称：微信,其他
F:\ai\ocr_recognition\dataset\train\images\zh_920.jpg,收银机：00002 流水号：00296 收银员：00018 商品名称 单价 金 数量 2201373.心 3.40 0.14423.603 5.00 2201354.达利园 0.18127.60 0.107 33.60 3.60 5.90 5.90 1 2201196. 散称沙琪玛 0.278 15.80 4.40 24.30 0.45353.602 1 10.9010.90 69021343 益达蓝楼 3.00 3.00 1 69042386 绿箭口香糖 2.002.00 2.002.00 6925982183746 好益多果粒葡萄 5.005.00 1 6914973603394 士力架花生519 5.0020.00 4 6970042908388 盼深海鳕鲜肠玉米 36.8036.80 2201313. 12.8元休闲系列 0.81625.60 20.90 3购物袋-大号 0.400.40 应收：147.60 件数：18 实收：147.60 找零：0.00 收银方式： 储值卡：147.60 储值卡号：66812868 储值余额：103.10 临时储值余额：0.00 欢迎您下次光临 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_921.jpg,天意家家惠超市（南街店） 欢光临 门编号：00002 流水号：00136 收机00005 收银员：00027 时间：2022-03-2911:4621 商名称 数量 单价全额 31]物袋-大号 1 0.400.40 220002.肉排 1.88229.60 55.70 221385、红辣角 0.128 43.605.60 22（441.香叶 0.06496.03 6.10 22（1051.大头油菜 0.475.96 2.80 22（）037.黄瓜 0.7368.56 6.30 220027.商蒿 0.4028.96 3.60 2211009.大蒜 0.36 10.553.80 220J043.香店 0.28215.954.50 22（047.杏鲍菇 0.4777.96 3.80 22019.西红柿 0.537.96 4.40 22（1052.1切十大葱 0.4919.36 4.60 22（】048.大丰菜 0.6573.96 2.60 22（）011.紫圆茄子 0.5598.76 4.90 2210005.丝瓜 0.501 13.957.00 6567831169东古一品鲜酱油 7.807.80 6:761200706加加面条鲜酱油（两 9.809.80 133.70 件数：17 买133.70 找零：0.00 电 收方式： 现：100.00 微：33.70 您下次光临,其他
F:\ai\ocr_recognition\dataset\train\images\zh_922.jpg,欢迎光临 门店编号：00002 流水号：00056 收银机：00002 收银员：00018 商品名称 金额 数量 单价 51.8051.80 2200012.冬瓜 64.50 0.6866.56 2200004. 螺丝椒， 0.167 18.56 3.10 2201574. 盐田大虾 0.16 99.6015.90 2200813. 鲜鱼 0.766 57.60 44.10 2200005. 丝瓜， 0.45813.966.40 2200160. 精品蒜苔 0.32421.60 7.00 2200067.香芹 0.322 213.964.50 2201554.麻辣豆干 0.41825.60 010.70 3购物袋-大号 1 0.40 0.40 2200155.精品茴子白 0.9235.96 5.50 2200008.新蒜， 0.067 11.96 60.80 2200053.紫甘蓝 0.47 5.96 2.80 2200636. 面皮 0.7117.60 5.40 2200329. 精品香蕉 0.7917.96 6.30 件数：15 应收：169.20 找零：0.00 实收：169.20 收银方式： 微信：169.20 欢迎您下次光临 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_923.jpg,天意家家惠超市（南街店） 欢迎光临 门店编号：00002 流水号：00225 收银机：00002 收银员：00018 交易时间：2022-03-2918:03:06 商品名称 数量 单价金额 6902265752516海天金标生抽 9.909.90 2200050.西葫芦 0.5225.562.90 6926755390774四季脆吧草福脆 1 22.5022.50 2200060，新蒜 0.2719.605.30 6971142770394可蓝多金装奶酪棒 10.8010.80 2购物袋-中号 0.300.60 2 2200067.香芹 0.387 13.965.40 1 6.906.90 2200007.长南瓜 0.6454.963.20 8.008.00 2200286.红心火龙果40号 1 13.5013.50 8.008.00 2200369.特价5元水果 5.005.00 1 6931008486326加减乘除夹心山楂 1 4.804.80 6907917132753奇强内衣皂 1 8.908.90 4897061114113MABA日式小圆罐海 066066 1 6971284200087 海底捞香辣隶食 25.0025.00 2200029.有机菜花 0.5029.965.00 件数：23 应收：205.10 找零：0.00 实收：205.10 收银方式： 储值卡：205.10 储值卡号：66810427 储值余额：487.50 临时储值余额：0.00 欢迎您下次光临,其他
F:\ai\ocr_recognition\dataset\train\images\zh_924.jpg,天意家家惠租市（南街店） 欢迎光临 流水号：00135 门店编号：00002 收银员：00015 收银机：00001 交易时间：2022-03-2911：58:42 数量 单价 金额 商品名称 2200100. 带沉青辅卜 1.0113.56 3.60 2200017. 茴子白 1.3643.96 5.40 2200050. 西葫芦 1.1695.56 6.50 2200043. 香菇 0.29415.96 4.70 2200026. 豆角 0.501 13.96 7.00 2200220. 红土豆 2.3442.56 6.00 2200002. 青椒 0.45811.56 5.30 2200158. 精品黄萝卜 0.8083.96 3.20 2200042. 黄洋葱. 2.3943.30 7.90 2200011. 紫圆茄子 0.8568.76 7.50 2200038. 韭菜 0.4576.56 3.00 2200048.大芹菜。 0.5813.96 2.30 2200014. 蒜苔 0.25519.60 5.00 2200625.绿豆芽 0.5254.76 2.50 2200019.西红柿 0.9177.96 7.30 2200623. 豆腐 0.604 5.96 3.60 应收：80.80 件数：16 实收：80.80 找零：0.00 收银方式： 微信：80.80 欢迎您下次光临,其他
F:\ai\ocr_recognition\dataset\train\images\zh_925.jpg,欢迎光临 门店编号：00002 收银机：00001 流水号：00214 收银员：00015 商品名称 单价 金额 数量 3购物袋-大号 0.400.40 1 9.909.90 1 5.905.90 6926265312341 上好佳栗米条草莓味 1 9.909.90 6970546370278 8二阳飘襄锅巴烧烤味 1 11.8011.80 6934364801123150g蛋黄煎饼原味 1 7.807.80 6920907814637 70g好丽友呀土豆麻 1 6.506.50 6941306201583巧克巧奇巧克力涂层 5.505.50 6907992104119 伊利褐色炭烧风味发 1 13.5013.50 2200376.桑葚 0.1830.005.40 4897074071267 爱乐滋口水小麻花蜂 11.8011.80 6907992103556 16连红枣 25.9025.90 6942542312682 名沙红枣枸杞黑糖沙 10.8010.80 上好佳田园薯片烤肉 6926265313294 5.805.80 件数：14 应收：130.90 找零：0.00 实收：130.90 收银方式： 微信：130.90 欢迎您下次光临 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_926.jpg,欢迎光临 流水号：00040 店编号：00002 收银员：00015 10000 交易时间：2022-03-2910：16:01 单价 金额 商品名称 数量 2000211503008呀土豆四连包 9.90 9.90 1 3购物袋-大号 0.40 0.40 2200379.小台芒 10.90 0.55119.80 2200371.砂糖桔 4.10 0.82 5.00 2200398.沃柑 9.20 0.9249.96 2200329，精品香焦 15.40 1.9357.96 2200719，辣条 0.33827.809.40 8109589907631劲仔深海小鱼糖醋味 4.504.50 6909409040799上好佳洋葱圈40g 2 3.507.00 6902150888214金装豆豉鲮鱼罐头 12.5012.50 1 2200983，后腿肉 1.36221.8029.70 8165389392435劲仔手撕肉麻辣味 9.009.00 1 6949934701413许愿瓶奶油味爆米花 7.507.50 6927462226820金锣玉米肠（香甜味 9.909.90 1 6909995103694 旺旺小小酥黑胡椒味 2 3.507.00 6927462218986 金锣王中王 1 8.908.90 6911988000682达利园草莓派 6.806.80 6923775917509亲亲吸吸果冻系列2 2 2.505.00 6952022502878佳因美水果沙拉黄桃 2 3.807.60 2200376.桑 0.18330.00 5.50 2200320.蓝莓 1 12.8012.80 应收：193.00 件数：25 实收：193.00 找零：0.00 收银方式： 微信：193.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_927.jpg,天意家家惠超市（南街店） 欢迎光临 门店编号：00002 收银机：00002 流水号：00121 交易时间：2022-03-2912:40：01 收银员：00018 商品名称 数量 单价 金额 6934210800010梦香园豆串70g 6973760670056仪和旺QQ土豆粉 3.003.00 1 2.502.50 2200025.生菜 0.2267.96 61.80 2200201.香苗 0.10911.961.30 6936861804096冯民生30g纯紫菜 1 5.805.80 6956111769999 华贵纯鸭血 2.00 2.00 694971100082义皇金针菇125g 1 2.502.50 2201047、特价肉馅 0.23523.805.60 2200331. 晓蜜 1.18213.9616.50 2200019. 西红柿 0.5537.96 4.40 2200647.莜面丝 2.50 2.50 3购物袋-大号 0.400.40 6972455296656 昌湘豫豆油皮 3.503.50 1 6938636620610 老阿妈火锅料清汤 1 8.508.50 2200647. 莜面丝 2.50 2.50 2200158. 精品黄萝卜 0.9093.96 3.60 2200047. 杏鲍菇 0.2897.96 2.30 2200037.黄瓜， 0.5618.56 4.80 件数：18 应收：73.50 找零：0.00 实收：73.50 收银方式： 微信：73.50 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_928.jpg,欢迎光临 门店编号：0002 流水号：00314 收银机：00002 收银员：00018 金额 商品名称 单价 数量 6920174742381 立白全效重香洗衣液 39.8039.80 6920556902211 fcx-0221-330m 35.00 35.00 2200030.花菜、 1 2200042. 1.0235.966.10 黄洋慈 0.6063.302.00 3.503.50 1 1 6.506.50 2201219，蚕豆 0.31817.60 5.60 2200232.红小花生 0.717 12.709.10 1 9.909.90 6970485154489 良鸿浸塑钢丝衣架一 1 9.509.50 2200718. 酱菜 0.30125.607.70 2200155. 精品子白 1.0575.96 6.30 2200200.柠檬干散称 0.06488.00 5.60 3购物袋-大号 0.400.40 】 6933833902798 福事多蜂蜜柠檬茶 1 11.8011.80 应收：158.80 件数：15 实收：158.80 找零：0.00 收银方式： 支付宝：158.80 欢迎您下次光临 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_929.jpg,天意家家惠 欢迎光临 流水号：00432 门店编号：00002 收银员：00032 收银机：0001 交易时间：2022-03-2820：48：20 数量 单价 金额 商品名称 2201164.慢头 2.002.00 2201166.离窝头 2.002.00 151.8051.80 1 48.0048.00 58.80 58.80 10.8010.80 2200275.羊角脆 0.4431.60 13.90 2 10.8021.60 0 232.502.50 1 2200220：红土豆 0.822.562.10 3购物袋-大号 0.400.40 6902890022183双汇王中王。 119.909.90 4.809.60 2 2200160.精品蒜苔 0.2521.605.40 6925084600370居来香韭菜花200G 5.505.50 1 6971491855728帝怡赛博运动保温杯 51.5051.50 1 2200119.蜜警 0.6917.965.50 69388888424香飘飘麦香味80g*3 066066 1 6934472801329米多奇40g馍片 3 1.003.00 6903653026196200g美嘉思梳打 3.503.50 6923450659441 益达清香蜜桃味56g 10.9010.90 应收：340.50 件数：27 实收：340.50 找零：0.00 收银方式： 储值卡：340.50 储值卡号：66812414 储值余额：159.50 临时储值余额：0.00 会员卡号：88880475 本次积分：68.1累计积分：2607.67 欢迎您下次光临 凭此小票7日内索取发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_930.jpg,青春海鲜世界 结账单（客户联）1 2021-11-1417:55:02 外卖打包-外卖单号：7 台号： 账单号：202111140007 人数：1 服务员： 单位：元 品名 数量单价 金额 点单明细--- %生炒羊肉 1份78.00 78.00 %白切阉鸡（半只） 1半只88.00 88.00 总金额 166.00 打印员： 打印时间：2021-11-1418:06:27,其他
F:\ai\ocr_recognition\dataset\train\images\zh_931.jpg,青春海鲜世界 结账单（客户联）1 2021-12-0810:35:01 外卖打包-外卖单号：1 台号： 人数：1 单位：元 品名 数量单价 金额 点单明细-- %煎黑米粽 3份38.00 114.00 %煎馍 3份38.00 114.00 总金额 228.00 打印时间：2021-12-0810:35:35,其他
F:\ai\ocr_recognition\dataset\train\images\zh_932.jpg,南宁兴优之道超市欢迎您！ 商品编码 零售价会员价数量 瘦肉 ￥6.2 枸杞叶 ￥2.2 3.2100030002307 5.96 5.96 60.39 小白菜 ￥2.3 4.21000570012086. 6. 0.20 特价蔬菜 ￥1.2 原价合计：11.90 实付金额：11.90 付款： 现金： ￥12.00 存零： 2000918￥-0.10 总积分：998.65本次积分：1.19 机号：01售出商品数：4.件 谢谢惠顾！开发票一个月内有效,其他
F:\ai\ocr_recognition\dataset\train\images\zh_933.jpg,南宁兴优之道超市欢迎您！ 10:53:02 销售时间：2022-03-13 小票号：012200035185收银员：80005 商品编码 零售价会员价数量 1.21000770030085.165.160.58 ￥3.0 生菜 2.2100031 1. 1. 1.00 ￥1.0 香葱 3.2100767007200 13.613.60.53 紫圣女果 ￥7.2 4.6902265114888 10.9 10.91. 海天特级味 ￥10.9 5.210110201650511.611.61.42 白心火龙果 ￥16.5 6.210066401750037.637.60.47 鲈鱼 ￥17.5 原价合计：56.10 实付金额：56.10 付款： 微信支付：42000013532022031390018 63404￥56.10 会员卡：0008463 总积分：1142.1本次积分：15.42 机号：01售出商品数：6.件 谢谢惠顾！开发票一个月内有效,其他
F:\ai\ocr_recognition\dataset\train\images\zh_934.jpg,南宁兴优之道超市欢迎您！ 销售时间：2022/3/1409：49:06 商品编码 零售价会员价数量 1.210041600480223.6 23.6 0.20 前腿肉 ￥4.8 原价合计：4.80 实付金额：4.80 付款： 微信支付：42000014142022031419787 15800￥4.80 机号：03售出商品数：1.件 谢谢惠顾！开发票一个月内有效,其他
F:\ai\ocr_recognition\dataset\train\images\zh_935.jpg,欧迎光临永辉超市-金宝花园店 机号：ZZ31收银员：6001小票号：1422232 流水号：20220319114248ZZ3105760 日期:2022-03-1911:42:48 商品名称 单价 数量 金额 淡水鲈鱼 2305849025909 47.96 1份 25.90 应付款：25.90 件数：1 实付款：25.90 找回：0.00 实收：微信25.90,其他
F:\ai\ocr_recognition\dataset\train\images\zh_936.jpg,物美大卖场杭州滨江浦沿店 日期：2016-12-0118：14机号：039 单号：000056收银员：0121 货号 数量*单价 金额 味全每日C胡萝卜蔬果原汁300ml 148838 1*6.00 00'9 味全每日C果纤橙汁300ml 348959 2*6.30 12.60 味全每日C葡萄柚蔬汁300ml 283051 1*6.00 6.00 （促）*伊利草莓+桑甚大果粒酸奶260g 307344 1*5.80 5.80 蒙牛大果粒酸奶芦荟+黄桃260g 323518 1*8.60 09:8 炫迈跃动鲜果味口香糖50.4g 484083 1*9.50 9.50 博士2017年历日记本BSD201716 567542 1*36.9036.90 中号购物袋 561601 1*0.30 0.30 购买件数： 9应付金额：85.70 现金 106.00 实收金额：106.00找零：20.30 会员卡号：2101033**** 可用积分：168,其他
F:\ai\ocr_recognition\dataset\train\images\zh_937.jpg,车 舞阳新大新幸福时代广场 店号：13008 日期：2022-03-05 收款机：119 收款员：08043 流水号：11922030500564 数量单价 金额 品名/条码 1时尚2203* 5107016901 1.00170.0 170.0 金额 卡号 付款方式 3微信 170.00 应收：170.00 找零：0.00 会员卡号： 21100016589 本次积分： 8 207 可用积分： 售出商品数：1 优惠金额：9.00 20:43:11 谢谢惠顾，欢迎下次光临 凭此票三个月内可开具纸质发票,其他
F:\ai\ocr_recognition\dataset\train\images\zh_938.jpg,"签字： 舞阳新大新幸福时代广场 店号：13008 3日期：2022-03-05 收款机：119 收款员：08043 流水号：11922030500565 数量 单价 金额 品名/条码 1南克12011 5108011045 1,0049.0049.00 付款方式 金额 卡号 3微信 49.00 应收： 49.00 找零：0.00 售出商品数：1 优惠金额：0.00 20:43:30 谢谢惠顾，欢迎下次光临 凭此票三个月内可开具纸质发票",其他
F:\ai\ocr_recognition\dataset\train\images\zh_939.jpg,#19饿了么订单 订单号：8515522130082068871 下单时间：2022-03-2319：35 怒景坦什餐目 名称 数量 金额 12 1.森林玫果 7 属性：常温，正常糖 5 2.四季春茶 1 属性：少冰，无糖 商品合计：17.00 1.00 3.00 1.配送费 3.00 2.餐食费 3.平台营销红包（老朋友召回渠道） 5.00 2.00 4.替用户承担配送费 合计：16.00 客户姓名：段** 联系方式： 送货地址：【隐私保护】顾客地址已隐藏，您可登录饿 了么商家端或骑手端查看 预计送达：2022-03-2320：20：34 门店：北京市914660店 电话：,其他
F:\ai\ocr_recognition\dataset\train\images\zh_940.jpg,荣发生活超市 2022.02.13 20:11 货号/品名 单价数量小计 * 36.50 1.00 36.5 Q 2160046005600/蒜苔 10.90 1.0010.90 2160056005003/红苕 17.60 0.32 5.60 2160053002708/香菇 6.96 0.72 5.00 2183540003101/凉皮 23.60 0.11 2.70 2140038007201/澳洲芒果 7.010 0.44 3.10 13.600.537.20 7.901.007.90 数量：5.12件数：8.00 合计：78.90 付款： 淘淘谷 备注信息：9164475429175086394495 78.90 328 消费满100元可凭购物小票在客服中 心办理减免停车费2小时限当日当次 会员兑换日每月10日（池阳街店）,其他
